"sku_id","category","name","mrp","discountprecent","availablequantity","discountedsellingprice","weightingms","outofstock","quantity"
2535,"Ice Cream & Desserts","The Whole Truth Mini Protein Bar - Peanut Butter No Added Sugar",55.00,25.00,6,41.00,27,False,27
2536,"Ice Cream & Desserts","ITC Master Chef Crispy Chicken Fries ",170.00,4.00,3,162.00,280,False,280
2537,"Ice Cream & Desserts","Kelloggs Corn Flakes",99.00,13.00,6,86.00,250,False,250
2538,"Ice Cream & Desserts","Nissin Cup Noodles Tangy Tomato",50.00,10.00,2,45.00,70,False,70
2539,"Ice Cream & Desserts","Smith & Jones White Pasta Sauce Mix",40.00,0.00,3,40.00,46,False,46
2540,"Ice Cream & Desserts","Sunfeast Yippee! Pasta Treat - Sour Cream Onion",28.00,10.00,1,25.00,65,False,65
2541,"Ice Cream & Desserts","Mothers Recipe Tamrind Date Chutney ",55.00,9.00,2,50.00,200,False,200
2542,"Ice Cream & Desserts","Veeba Mint Mayonnaise",169.00,8.00,4,155.00,300,False,300
2543,"Ice Cream & Desserts","Mccain Emotibites - Crispy Happy Potato Snack",130.00,0.00,6,129.00,415,False,415
2544,"Ice Cream & Desserts","The Whole Truth Energy Bar Choco Cranberry Fudge",60.00,26.00,6,44.00,40,False,40
2545,"Ice Cream & Desserts","Godrej Yummiez Chicken Lucknowi Seekh Kebab",260.00,10.00,4,234.00,400,False,400
2546,"Ice Cream & Desserts","Prasuma Vegetable Momos",150.00,0.00,5,150.00,580,False,10
2547,"Ice Cream & Desserts","Mother's Recipe Mixed Pickle",85.00,9.00,2,77.00,300,False,300
2548,"Ice Cream & Desserts","Sunfeast Yippee! Pasta Treat - Sour Cream Onion",28.00,17.00,3,23.00,65,False,65
2549,"Ice Cream & Desserts","The Whole Truth Peanut Cocoa Protein Bar No Sugar",100.00,26.00,6,74.00,52,False,52
2550,"Ice Cream & Desserts","Yoga Bar Breakfast Muesli - Chocolate & Cranberry ",325.00,4.00,6,309.00,400,False,400
2551,"Ice Cream & Desserts","Sunfeast YiPPee! Magic Masala Noodles",70.00,10.00,3,63.00,405,False,405
2552,"Ice Cream & Desserts","Veeba Sweet Onion Sauce",141.00,14.00,4,121.00,350,False,350
2553,"Ice Cream & Desserts","Quaker Oats Breakfast Cereals - With Flavour Mix Nutritious Rich Source Of Energy",49.00,8.00,6,45.00,200,False,200
2554,"Ice Cream & Desserts","Mother's Recipe Tamarind Paste",50.00,2.00,6,49.00,200,False,200
2555,"Ice Cream & Desserts","Yogabar No Added Sugar Protein Bar Brownie",125.00,15.00,4,106.00,60,False,60
2556,"Ice Cream & Desserts","Bambino Popular Vermicelli ",40.00,2.00,3,39.00,400,False,400
2557,"Ice Cream & Desserts","Ching's Secret Mix Veg Instant Soup",10.00,0.00,3,10.00,15,False,15
2558,"Ice Cream & Desserts","Mother's Recipe Pickle - Red Stuffed Chilli",145.00,11.00,3,129.00,400,False,400
2559,"Ice Cream & Desserts","Kellogg's No Added Sugar Muesli",335.00,11.00,6,298.00,500,False,500
2560,"Ice Cream & Desserts","Veeba Salsa Dip",119.00,6.00,6,111.00,360,False,360
2561,"Ice Cream & Desserts","Veeba Thousand Island Dressing",149.00,8.00,6,137.00,300,False,300
2562,"Ice Cream & Desserts","Baggry's Crunchy Muesli Almond Raisins & Honey",130.00,0.00,5,130.00,200,False,200
2563,"Ice Cream & Desserts","Knorr Chinese Hot And Sour Veg Soup",55.00,3.00,1,53.00,43,False,43
2564,"Ice Cream & Desserts","Go Cheese Spread - Garlic",99.00,5.00,6,94.00,200,False,200
2565,"Ice Cream & Desserts","The Whole Truth Peanut Butter With Dates - Creamy No Sugar",215.00,9.00,6,194.00,325,False,325
2566,"Ice Cream & Desserts","Zorabian Chicken Smoked Ham",205.00,5.00,1,194.00,250,False,250
2567,"Ice Cream & Desserts","Kissan Pineapple Jam",165.00,9.00,1,149.00,500,False,500
2568,"Ice Cream & Desserts","Smith & Jones Masala Noodles",89.00,0.00,5,89.00,480,False,480
2569,"Ice Cream & Desserts","Nestle Nestle Nan Pro Follow-Up Formula",650.00,0.00,6,650.00,400,False,400
2570,"Ice Cream & Desserts","Sunfeast Yippee! Power Up Atta Noodles",96.00,15.00,6,81.00,280,False,280
2571,"Ice Cream & Desserts","McCain Super Wedges",120.00,7.00,6,111.00,400,False,400
2572,"Ice Cream & Desserts","Kellogg's Crunchy Granola Honey, Almonds, Strawberries & Pumpkin Seeds",330.00,10.00,1,294.00,450,False,450
2573,"Ice Cream & Desserts","Kellogg's Chocos",130.00,10.00,6,117.00,250,False,250
2574,"Ice Cream & Desserts","Ching's Secret Just Soak - Whole Wheat Veg Hakka Noodle",32.00,0.00,3,32.00,150,False,150
2575,"Ice Cream & Desserts","The Whole Truth Vegan Fig Apricot & Orange Energy Bar No Sugar",60.00,20.00,6,48.00,40,False,40
2576,"Ice Cream & Desserts","Saffola Veggie Twist Masala Oats",195.00,12.00,2,171.00,500,False,500
2577,"Ice Cream & Desserts","ITC Master Chef Classic Aloo Tikki",80.00,10.00,3,72.00,320,False,320
2578,"Ice Cream & Desserts","Smith & Jones Pink Pasta Sauce Mix",40.00,0.00,4,40.00,46,False,46
2579,"Ice Cream & Desserts","Wingreens Farms Chipotle Dip",200.00,25.00,1,150.00,180,False,180
2580,"Ice Cream & Desserts","Kellogg's Real Almond & Honey Corn Flakes",550.00,5.00,3,520.00,1000,False,1
2581,"Ice Cream & Desserts","Kellogg's Crunchy Granola Chocolate & Almonds",330.00,10.00,3,294.00,450,False,450
2582,"Ice Cream & Desserts","Cornitos Cornitos Taco Shells - 6 Inches",160.00,20.00,4,128.00,180,False,180
2583,"Ice Cream & Desserts","Ching's Secret Singapore Curry Instant Noodles",15.00,0.00,3,15.00,60,False,60
2584,"Ice Cream & Desserts","Mother's Recipe Pickle - Mango",125.00,9.00,6,113.00,400,False,500
2585,"Ice Cream & Desserts","Godrej Yummiez Chilli Chicken Sausages ",160.00,10.00,3,144.00,250,False,250
2586,"Ice Cream & Desserts","Pedigree Dentastix  Dog Treat Oral Care for Adult Medium Breed ",175.00,20.00,6,140.00,180,False,180
2587,"Ice Cream & Desserts","Maggi Hot & Sweet - Tomato Chilli Sauce",170.00,10.00,1,153.00,1000,False,1
2588,"Ice Cream & Desserts","Ching's Secret Asian Hot Instant Soup",15.00,0.00,3,15.00,15,False,15
2589,"Ice Cream & Desserts","Kelloggç´ Chocos Protein And Fibre Of 1 Roti",499.00,11.00,6,444.00,1200,False,1
2590,"Ice Cream & Desserts","Mother's Recipe Pickle - Mango",149.00,26.00,4,109.00,500,False,500
2591,"Ice Cream & Desserts","Chings Secret Manchurian Instant Noodle",60.00,0.00,6,60.00,240,False,240
2592,"Ice Cream & Desserts","Kellogg's Original Corn Flakes",310.00,6.00,6,290.00,875,False,875
2593,"Ice Cream & Desserts","Ching's Singapore Curry Instant Noodles",60.00,0.00,4,60.00,240,False,240
2594,"Ice Cream & Desserts","Kellogg's Almonds And Cranberries Granola",330.00,6.00,6,310.00,460,False,460
2595,"Ice Cream & Desserts","Nestle Ceregrow Multigrain Cereal with Milk and Fruits - 3 to 6 years",292.00,0.00,6,292.00,300,False,300
2596,"Ice Cream & Desserts","MTR 3 Minute Breakfast - Magic Masala Upma",25.00,0.00,6,25.00,60,False,60
2597,"Ice Cream & Desserts","Smith & Jones Masala Noodles",68.00,10.00,5,61.00,360,False,360
2598,"Ice Cream & Desserts","Knorr Classic Tomato Soup With 100% Real Vegetabls, No Added Preservatives",55.00,0.00,6,55.00,53,False,53
2599,"Ice Cream & Desserts","Godrej Yummiez Chicken Punjabi Tikka ",295.00,9.00,6,266.00,360,False,360
2600,"Ice Cream & Desserts","Kellogg's Corn Flakes",425.00,9.00,1,383.00,1000,False,1
2601,"Ice Cream & Desserts","Kelloggs Chocos",170.00,5.00,4,160.00,385,False,385
2602,"Ice Cream & Desserts","Pedigree Puppy Dry Dog Food Food Chicken & Milk",290.00,20.00,6,232.00,1200,False,1200
2603,"Ice Cream & Desserts","Ching's Secret Lemon Coriander Instant Soup",15.00,0.00,5,15.00,15,False,15
2604,"Ice Cream & Desserts","Nestle Cerelac Baby Cereal With Milk Wheat-Rice Mixed Fruit",261.00,0.00,6,261.00,300,False,300
2605,"Ice Cream & Desserts","Kelloggs Chocos - Moons & Stars",660.00,40.00,4,396.00,1200,False,1
2606,"Ice Cream & Desserts","ITC Master Chef Chicken Galouti Kebab",170.00,4.00,2,162.00,210,False,210
2607,"Ice Cream & Desserts","Yogabar 100% Pure Peanut Butter Creamy & Yummy Unsweetened",229.00,10.00,6,206.00,400,False,400
2608,"Ice Cream & Desserts","Kitchens Of India Palak Paneer",130.00,30.00,6,91.00,285,False,285
2609,"Ice Cream & Desserts","Kelloggs Chocos Fills Double Chocolat",99.00,11.00,6,88.00,175,False,175
2610,"Ice Cream & Desserts","Soulfull Ragi Bites Choco Fills",169.00,5.00,4,160.00,250,False,250
2611,"Ice Cream & Desserts","Figaro Sliced Black Olive ",179.00,0.00,6,179.00,450,False,450
2612,"Ice Cream & Desserts","Veeba Barbeque Sauce",149.00,8.00,6,137.00,330,False,330
2613,"Ice Cream & Desserts","The Whole Truth Vegan Mocha Almond Fudge Energy Bar No Sugar",60.00,20.00,6,48.00,40,False,40
2614,"Ice Cream & Desserts","The Whole Truth - Nuts, Fruits & Seeds Muesli",325.00,20.00,6,260.00,350,False,350
2615,"Ice Cream & Desserts","Pantai Green Curry Paste",150.00,14.00,5,128.00,114,False,114
2616,"Ice Cream & Desserts","Kelloggs Special K",210.00,8.00,5,192.00,435,False,435
2617,"Ice Cream & Desserts","Moi Soi Sichuan Chilli Oil- For Stir Fry Marinade Spread & Dip",280.00,50.00,5,140.00,175,False,175
2618,"Ice Cream & Desserts","Mother's Recipe Madras Appalam",50.00,10.00,6,45.00,100,False,100
2619,"Ice Cream & Desserts","Top Ramen Masala Oat Masala",80.00,10.00,6,72.00,280,False,280
2620,"Ice Cream & Desserts","Saffola Everyday Peppy Tomato Masala Oats",195.00,12.00,6,171.00,500,False,500
2621,"Ice Cream & Desserts","Ching's Secret Instant Noodles, Hot Garlic",60.00,0.00,4,60.00,240,False,240
2622,"Ice Cream & Desserts","Kitchens Of India Chicken Chettinad",200.00,30.00,1,140.00,285,False,285
2623,"Ice Cream & Desserts","Nestle Cerelac Wheat - Stage 1",190.00,0.00,6,190.00,300,False,300
2624,"Ice Cream & Desserts","Sumeru Aloo Paratha",119.00,5.00,6,113.00,400,False,400
2625,"Ice Cream & Desserts","ITC Master Chef Veggie Pizza Pocket",170.00,4.00,4,162.00,340,False,340
2626,"Ice Cream & Desserts","Wingreens Farms Tangy Cheese Pita Chips & Mexican Salsa Dip",60.00,15.00,1,51.00,70,False,70
2627,"Ice Cream & Desserts","Ching's Secret Manchow Soup",55.00,0.00,3,55.00,55,False,55
2628,"Ice Cream & Desserts","Veeba Carrot & Cucumber Sandwich Spread",85.00,10.00,6,76.00,250,False,250
2629,"Ice Cream & Desserts","Kellogg's Real Almond & Honey Corn Flakes",370.00,12.00,3,324.00,650,False,650
2630,"Ice Cream & Desserts","Kitchens Of India Mughlai Paneer",160.00,30.00,4,112.00,285,False,285
2631,"Ice Cream & Desserts","Ching's Secret Just Soak - Veg Hakka Noodles",30.00,0.00,5,30.00,150,False,150
2632,"Ice Cream & Desserts","Ching's Secret Chowmein Hakka Noodles Masala",60.00,10.00,2,54.00,100,False,100
2633,"Ice Cream & Desserts","The Whole Truth Dark Chocolate Peanut Butter - Crunchy",235.00,20.00,5,188.00,325,False,325
2634,"Ice Cream & Desserts","Mother's Recipe Bhel Puri Chutney",55.00,9.00,4,50.00,200,False,200
2635,"Ice Cream & Desserts","Kelloggs Chocos Moon & Stars",330.00,10.00,6,294.00,680,False,680
2636,"Ice Cream & Desserts","Mother's Recipe Lime Pickle ",120.00,5.00,1,114.00,400,False,400
2637,"Ice Cream & Desserts","Kitchens of India Dal Makhani",110.00,30.00,2,77.00,285,False,285
2638,"Ice Cream & Desserts","Pantai Light Soy Sauce",275.00,14.00,5,234.00,200,False,200
2639,"Ice Cream & Desserts","Ching's Secret Sweet Corn Soup",55.00,0.00,6,55.00,55,False,55
2640,"Ice Cream & Desserts","Top Ramen Noodles, Atta",80.00,0.00,1,80.00,280,False,280
2641,"Ice Cream & Desserts","Cantina Tortilla Dip Sauce Sour Creamy Tex Mex",225.00,15.00,5,191.00,190,False,190
2642,"Ice Cream & Desserts","Dabur Hommade - Rajasthan Ki Garlic Chutne",65.00,6.00,6,61.00,200,False,200
2643,"Ice Cream & Desserts","MTR Seviyan Vermicelli ",42.00,0.00,2,42.00,400,False,400
2644,"Ice Cream & Desserts","Pantai Oyster Sauce",275.00,14.00,4,234.00,200,False,200
2645,"Ice Cream & Desserts","Go Cheese Spread - Four Pepper (Soft & Creamy)",99.00,5.00,6,94.00,200,False,200
2646,"Ice Cream & Desserts","MTR Ready To Eat Paneer Butter Masala",135.00,9.00,2,122.00,300,False,300
2647,"Ice Cream & Desserts","Nestle Lactogen Stage 2 Follow-up Formula Powder",340.00,0.00,2,340.00,400,False,400
2648,"Ice Cream & Desserts","Kellogg's Crunchy Bites Chocos",190.00,10.00,6,171.00,375,False,375
2649,"Ice Cream & Desserts","Veeba Hot Sweet Tomato Chilli Sauce",104.00,20.00,3,83.00,500,False,500
2650,"Ice Cream & Desserts","Borges Durum Wheat Pasta Superior Quality",250.00,40.00,6,149.00,500,False,500
2651,"Ice Cream & Desserts","Funfoods Peanut Butter Crunchy",169.00,7.00,1,156.00,400,False,400
2652,"Ice Cream & Desserts","Pantai Red Curry Paste",60.00,0.00,4,60.00,50,False,50
2653,"Ice Cream & Desserts","ITC Master Chef Chicken Seekh Kabab",325.00,0.00,6,325.00,500,False,500
2654,"Ice Cream & Desserts","Del Monte Pizza & Pasta Sauce Spout Pack",99.00,0.00,3,99.00,400,False,400
2655,"Ice Cream & Desserts","Pantai Sriracha Red Chilli Sauce",225.00,15.00,6,191.00,200,False,200
2656,"Ice Cream & Desserts","Hershey's Cocoa Spread",295.00,0.00,3,295.00,350,False,350
2657,"Ice Cream & Desserts","Maggi Ghee Tadka Upma Express Pouch",25.00,0.00,6,25.00,65,False,65
2658,"Ice Cream & Desserts","Ching's Secret Manchurian Noodles",91.00,0.00,5,91.00,360,False,360
2659,"Ice Cream & Desserts","Kellogg's All Bran Wheat Flakes",220.00,6.00,5,205.00,425,False,425
2660,"Ice Cream & Desserts","Yummiez Chicken Breakfast Sausages",150.00,0.00,3,150.00,250,False,250
2661,"Ice Cream & Desserts","Pantai Red Curry Paste",150.00,14.00,3,128.00,114,False,114
2662,"Ice Cream & Desserts","Bagrrys Muesli Crunchy Fruit & Nut With Cranberries",330.00,10.00,6,297.00,400,False,400
2663,"Ice Cream & Desserts","Quaker Oats Pouch",276.00,10.00,6,248.00,1500,False,1
2664,"Ice Cream & Desserts","Prasuma Momos -  Cheesy Spicy Veg",295.00,0.00,6,295.00,24,False,24
2665,"Ice Cream & Desserts","Veeba Sriracha Chilli Garlic Sauce",149.00,8.00,5,137.00,320,False,320
2666,"Ice Cream & Desserts","Ching's Secret Just Soak - Veg Hakka Noodles",115.00,0.00,6,115.00,600,False,600
2667,"Ice Cream & Desserts","Moi Soi Kung Pao Sauce - For Stir Fry Marinade Spread & Dip",280.00,50.00,5,140.00,175,False,175
2668,"Ice Cream & Desserts","Figaro Plain Green Olive ",179.00,0.00,6,179.00,450,False,450
2669,"Ice Cream & Desserts","Mother's Recipe Gujrati Gorkeri Pickle",140.00,10.00,3,126.00,500,False,500
2670,"Ice Cream & Desserts","Kellogg's Muesli 20% Nuts Delight",320.00,0.00,6,320.00,500,False,500
2671,"Ice Cream & Desserts","Borges Farfalle Durum Wheat Pasta ",250.00,0.00,5,250.00,500,False,500
2673,"Ice Cream & Desserts","Nestle Nan Pro 4 Follow Up Formula Powder For Older Infants ",620.00,0.00,1,620.00,400,False,400
2674,"Ice Cream & Desserts","Veeba Truly Tomato Ketchup",99.00,20.00,6,79.00,500,False,500
2675,"Ice Cream & Desserts","Ching's Secret Green Chilli Sauce",85.00,4.00,1,81.00,680,False,680
2676,"Ice Cream & Desserts","MTR Roasted Vermicelli ",55.00,0.00,1,55.00,400,False,400
2677,"Ice Cream & Desserts","Mother's Recipe Punjabi Teekha Mang Pickle",120.00,10.00,4,108.00,400,False,400
2678,"Ice Cream & Desserts","Ching's Secret Hot Garlic Instant Noodles",114.00,0.00,6,114.00,480,False,480
2679,"Ice Cream & Desserts","Kellogg's Real Honey Corn Flakes",290.00,7.00,5,267.00,630,False,630
2680,"Ice Cream & Desserts","ITC Master Chef Lebanese Falafel Kebab",130.00,4.00,4,124.00,230,False,230
2681,"Ice Cream & Desserts","Kelloggs Chocos Fills Double Chocolaty",185.00,10.00,5,165.00,250,False,250
2682,"Ice Cream & Desserts","Organic India Apple Cider Vinegar",595.00,9.00,2,536.00,500,False,500
2683,"Ice Cream & Desserts","Masala Oats Masala & Coriander ",195.00,9.00,5,176.00,500,False,500
2684,"Ice Cream & Desserts","Ching's Secret  Noodles - Pad Thai Lemongras",200.00,0.00,5,200.00,130,False,130
2685,"Ice Cream & Desserts","Bagrrys Fruit and Nut Muesli with Cranberries",499.00,0.00,5,499.00,750,False,750
2686,"Ice Cream & Desserts","Kitchens Of India Yellow Dal Tadka",110.00,30.00,6,77.00,285,False,285
2687,"Ice Cream & Desserts","Soulfull Vanilla Fills - Ragi Bites",169.00,5.00,6,160.00,250,False,250
2688,"Ice Cream & Desserts","Pantai Teriyaki Sauce with Garlic",325.00,15.00,6,276.00,200,False,200
2689,"Ice Cream & Desserts","Whiskas Adult Pocket Tuna Cat Food",410.00,0.00,1,410.00,1200,False,1
2690,"Ice Cream & Desserts","Kitchens Of India Chicken Darbari ",200.00,30.00,4,140.00,285,False,285
2691,"Ice Cream & Desserts","Soulfull Millet Muesli Fruit & Nut Almonds & Real Fruits",299.00,10.00,6,269.00,400,False,400
2692,"Ice Cream & Desserts","Smith & Jones Red Pasta Sauce Mix",40.00,0.00,6,40.00,46,False,46
2693,"Ice Cream & Desserts","Kellogg's Muesli Nuts Delight",425.00,9.00,3,383.00,750,False,750
2694,"Ice Cream & Desserts","Kitchens of India Dal Bukhara Gravy Mix",110.00,30.00,6,77.00,285,False,285
2695,"Ice Cream & Desserts","The Whole Truth Peanut Butter - Sweetened & Crunchy",215.00,20.00,6,172.00,325,False,325
2696,"Ice Cream & Desserts","Remia Mayonnaise",230.00,0.00,6,230.00,241,False,241
2697,"Ice Cream & Desserts","Ching's Secret Green Chilli Sauce",105.00,0.00,6,105.00,425,False,425
2698,"Ice Cream & Desserts","Bagrrys Fruit N Fibre Muesli - Strawberry",595.00,0.00,1,595.00,1000,False,1
2699,"Ice Cream & Desserts","Ching's Secret Tomato Oats Instant Soup",15.00,0.00,3,15.00,20,False,20
2700,"Ice Cream & Desserts","Kellogg's Special K Original Corn Flakes",140.00,5.00,1,133.00,290,False,290
2701,"Ice Cream & Desserts","Moi Soi  Black Bean Sauce - Dip Spread Stir Fry & Marinade",280.00,50.00,5,140.00,175,False,175
2702,"Ice Cream & Desserts","Tong Garden Wasabi Green Peas",175.00,4.00,6,167.00,150,False,150
2703,"Ice Cream & Desserts","Ching's Secret Red Chilli Sauce",105.00,0.00,4,105.00,440,False,440
2704,"Ice Cream & Desserts","Ching's Instant Hot and Sour Soup",55.00,0.00,5,55.00,55,False,55
2705,"Ice Cream & Desserts","Ching's Secret Noodles - Pad Thai Original",200.00,0.00,6,200.00,130,False,130
2706,"Ice Cream & Desserts","Aashirvaad Instant Meals - Khatta Meetha Pohaa With Millets",55.00,30.00,5,38.00,80,False,80
2707,"Ice Cream & Desserts","Del Monte Black Sliced Olives",250.00,0.00,1,250.00,450,False,450
2708,"Ice Cream & Desserts","Kitchens Of India Murgh Methi",220.00,30.00,5,154.00,285,False,285
2709,"Ice Cream & Desserts","Nestle Cerelac 5 Grains & Fruits Cereal",288.00,0.00,6,288.00,300,False,300
2710,"Ice Cream & Desserts","The Whole Truth - 5 Grain Muesli No Added Sugar",325.00,20.00,6,260.00,350,False,350
2711,"Ice Cream & Desserts","Ching's Secret  Pad Thai Noodles Green Curry",200.00,0.00,6,200.00,130,False,130
2712,"Ice Cream & Desserts","Aashirvaad Suji Halwa With Jaggery",75.00,0.00,6,75.00,70,False,70
2713,"Ice Cream & Desserts","Mother's Recipe Mango Pickle ",120.00,0.00,1,120.00,400,False,400
2714,"Ice Cream & Desserts","Ching's Secret Pad Thai Noodles - Extra Hot Thai Chilli",200.00,0.00,6,200.00,130,False,130
2715,"Ice Cream & Desserts","Kellogg's Special K Original Corn Flakes",399.00,11.00,6,355.00,900,False,900
2716,"Ice Cream & Desserts","Knorr Sweet Corn Chicken Soup",55.00,0.00,2,55.00,42,False,42
2717,"Ice Cream & Desserts","Ching's Secret Tomato Soup",55.00,0.00,6,55.00,55,False,55
2718,"Ice Cream & Desserts","Funfoods Peanut Butter Creamy",169.00,0.00,1,169.00,400,False,400
2719,"Ice Cream & Desserts","Japanese Choice Udon Noodles",295.00,9.00,6,266.00,250,False,250
2720,"Ice Cream & Desserts","Kelloggs Muesli - With 22% Fruit Magic",320.00,10.00,5,288.00,500,False,500
2721,"Ice Cream & Desserts","Dabur Hommade - Kalonji Tamatar Ki Chutney",65.00,6.00,6,61.00,200,False,200
2722,"Ice Cream & Desserts","Kitchens Of India Dal Makhani",110.00,30.00,1,77.00,285,False,285
2723,"Ice Cream & Desserts","Aashirvaad Suji Halwa With Jaggery",55.00,30.00,6,38.00,80,False,80
2724,"Ice Cream & Desserts","Del Monte Green Chili Sauce",55.00,0.00,3,55.00,190,False,190
2725,"Ice Cream & Desserts","Pedigree Dog Food Adult Chicken & Veg",660.00,10.00,1,594.00,3000,False,3
2726,"Ice Cream & Desserts","Kellogg's Original Corn Flakes",185.00,5.00,6,175.00,475,False,475
2727,"Ice Cream & Desserts","Pedigree Puppy Dry Dog Food Food Chicken & Milk",690.00,6.00,2,648.00,3000,False,3
2728,"Ice Cream & Desserts","Kitchens Of India Rajma Masala",110.00,30.00,5,77.00,285,False,285
2729,"Ice Cream & Desserts","Kitchen Of India Ready-To-Eat Pindi Channa",110.00,30.00,2,77.00,285,False,285
2730,"Ice Cream & Desserts","Figaro Pitted Black Olive ",179.00,0.00,6,179.00,450,False,450
2731,"Ice Cream & Desserts","Cantina Tabasco Red Sauce",140.00,15.00,6,119.00,60,False,60
2732,"Ice Cream & Desserts","Mother's Recipe Pickle - Mixed",149.00,26.00,6,109.00,500,False,500
2733,"Ice Cream & Desserts","Nestle Cerelac Baby Cereal with Milk 5 Grains & Vegetables from 18 to 24 Month",279.00,0.00,5,279.00,300,False,300
2734,"Ice Cream & Desserts","Mother's Recipe Tamarind Paste",50.00,2.00,2,49.00,200,False,200
2735,"Ice Cream & Desserts","Pedigree Meat Jerky Adult Dog Treat Barbecued Chicken",140.00,20.00,6,112.00,80,False,80
2736,"Ice Cream & Desserts","Veeba Peri Peri Sauce",161.00,0.00,6,161.00,300,False,300
2737,"Ice Cream & Desserts","Pantai Sriracha Yellow Chilli Sauce",225.00,15.00,6,191.00,200,False,200
2738,"Ice Cream & Desserts","Praakritik Organic Jumbo Rolled Oats",190.00,11.00,6,169.00,500,False,500
2739,"Ice Cream & Desserts","Ching's Secret Just Soak - Whole Wheat Veg Hakka Noodles",123.00,0.00,6,123.00,600,False,600
2740,"Ice Cream & Desserts","Pantai Spring Roll Sauce",275.00,10.00,6,245.00,200,False,200
2741,"Ice Cream & Desserts","MTR Vermicelli Payasam",75.00,0.00,6,75.00,180,False,180
2742,"Ice Cream & Desserts","Bagrrys Corn Flakes",350.00,0.00,6,350.00,880,False,800
2743,"Ice Cream & Desserts","MTR Ready To Eat Palak Paneer ",135.00,11.00,6,120.00,300,False,300
2744,"Ice Cream & Desserts","Del Monte Red Chili Sauce",55.00,0.00,5,55.00,190,False,190
2745,"Ice Cream & Desserts","Kitchens of India Mutter Paneer Mix",120.00,30.00,4,84.00,285,False,285
2746,"Ice Cream & Desserts","Pantai Green Curry Paste",60.00,6.00,6,56.00,50,False,50
2747,"Ice Cream & Desserts","The Laughing Cow Cheese Spread Plain",110.00,0.00,6,110.00,180,False,180
2748,"Ice Cream & Desserts","MTR Dal Fry",110.00,0.00,5,110.00,300,False,300
2749,"Ice Cream & Desserts","Pantai Fish Sauce",275.00,14.00,6,234.00,200,False,200
2750,"Ice Cream & Desserts","Cantina Beans Mexican Beans",250.00,14.00,6,213.00,410,False,410
2751,"Ice Cream & Desserts","Ching's Secret Manchurian Instant Noodle",114.00,0.00,6,114.00,480,False,480
2752,"Ice Cream & Desserts","Remia Salad Italian Dressing ",230.00,0.00,6,230.00,250,False,250
2753,"Ice Cream & Desserts","Yummiez Veg Cheese Fingers Pouch",230.00,0.00,4,230.00,400,False,400
2754,"Ice Cream & Desserts","MTR Dal Makhani",110.00,0.00,4,110.00,300,False,300
2755,"Ice Cream & Desserts","MTR Ready to Eat Pav Bhaji",110.00,0.00,6,110.00,300,False,300
2756,"Ice Cream & Desserts","Weikfield Tomato Salsa Instant Pasta",25.00,0.00,1,25.00,77,False,77
2757,"Ice Cream & Desserts","Nestlã»CERELAC Baby Cereal with Milk",272.00,0.00,1,272.00,300,False,300
2758,"Ice Cream & Desserts","Remia Salad Caesar Dressing",250.00,0.00,6,250.00,250,False,250
2759,"Ice Cream & Desserts","Bagrrys Fruit N Fibre Muesli Mixed Fruit",330.00,0.00,6,330.00,500,False,500
2760,"Ice Cream & Desserts","MTR Paneer Butter Masala & Veg Pulao",175.00,9.00,4,158.00,375,False,375
2761,"Ice Cream & Desserts","Sundrop Cocoa Nut Hazelnut Chocolatey Spread",120.00,0.00,6,120.00,160,False,160
2762,"Ice Cream & Desserts","Moi Soi Manchurian Sauce - For Stir Fry Marinade Spread & Dip",280.00,50.00,6,140.00,175,False,175
2763,"Ice Cream & Desserts","Pedigree Dog Food Adult Meat & Rice",660.00,7.00,2,608.00,3000,False,3
2764,"Ice Cream & Desserts","Pantai Sriracha Green Chilli Sauce",225.00,15.00,6,191.00,200,False,200
2765,"Ice Cream & Desserts","Pantai Chilli Garlic Sauce",275.00,14.00,6,234.00,200,False,200
2766,"Ice Cream & Desserts","Pantai Dark Soy Sauce",275.00,14.00,6,234.00,200,False,200
2767,"Ice Cream & Desserts","Yoga Bar Peanut Butter Dark Chocolate Jar",249.00,0.00,4,249.00,400,False,400
2768,"Ice Cream & Desserts","Cantina Tabasco Green Sauce",140.00,15.00,6,119.00,60,False,60
2769,"Ice Cream & Desserts","Pantai Pad Thai Sauce (Non-Veg)",325.00,9.00,5,293.00,200,False,200
2770,"Ice Cream & Desserts","Pantai Sweet Chilli Sauce",275.00,14.00,6,234.00,200,False,200
2771,"Ice Cream & Desserts","Ching's Secret Schezwan Instant Noodle",114.00,0.00,6,114.00,480,False,480
2772,"Ice Cream & Desserts","Yummiez Chicken Garlic Fingers Pouch",250.00,0.00,5,250.00,400,False,400
2773,"Ice Cream & Desserts","Pediasure Premium Chocolate Powdered Health Drink",610.00,0.00,2,610.00,400,False,400
2774,"Ice Cream & Desserts","Chings Secret Hot Garlic Instant Noodles",91.00,0.00,6,91.00,60,False,60
2775,"Ice Cream & Desserts","Godrej Yummiez Cheese Corn Nuggets ",230.00,0.00,4,230.00,400,False,400
2776,"Ice Cream & Desserts","Pantai Hot Chilli Sauce",275.00,14.00,6,234.00,200,False,200
2777,"Ice Cream & Desserts","Knorr International Mexican Tomato Corn Soup ",65.00,6.00,3,61.00,52,False,52
2778,"Ice Cream & Desserts","Bagrry's Fruit Fibre Muesli Mixed Fruit ",595.00,0.00,5,595.00,1000,False,1
